sample_id	major_species	abundance	taxid	phylum	class	order	family	genus	species	original_path	ftp_path
SAMN08125769	Nonlabens sp. MB-3u-79	99.857	2058134	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens sp. MB-3u-79	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125769.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125769.contigs.fa.gz
SAMN09505630	Hydrogenobaculum sp. Y04AAS1	99.858	380749	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. Y04AAS1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_608/SAMN09505630.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_608/SAMN09505630.contigs.fa.gz
SAMEA3982759	Tumebacillus algifaecis	99.861	1214604	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Tumebacillus algifaecis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA3982759.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA3982759.contigs.fa.gz
SAMN05296518	Candidatus Nanopelagicus abundans	99.861	1884916	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Nanopelagicus	Candidatus Nanopelagicus abundans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_398/SAMN05296518.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_398/SAMN05296518.contigs.fa.gz
SAMN09004573	Neisseria gonorrhoeae	99.864	485	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_575/SAMN09004573.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_575/SAMN09004573.contigs.fa.gz
SAMN05660666	Novosphingobium aromaticivorans	99.866	48935	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium aromaticivorans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660666.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660666.contigs.fa.gz
SAMN02194519	Brevibacillus laterosporus	99.869	1465	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus laterosporus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194519.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194519.contigs.fa.gz
SAMN00713628	Methylomonas methanica	99.87	421	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	Methylomonas methanica	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713628.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713628.contigs.fa.gz
SAMN04263499	Paeniclostridium sordellii	99.87	1505	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_354/SAMN04263499.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_354/SAMN04263499.contigs.fa.gz
SAMN00808754	Thermanaeromonas toyohensis	99.878	161154	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas	Thermanaeromonas toyohensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00808754.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00808754.contigs.fa.gz
SAMN02232018	Echinicola vietnamensis	99.881	390884	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Echinicola	Echinicola vietnamensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232018.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232018.contigs.fa.gz
SAMN06049048	Flavobacterium johnsoniae	99.882	986	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_432/SAMN06049048.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_432/SAMN06049048.contigs.fa.gz
SAMN06173342	Oligella urethralis	99.882	90245	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	Oligella urethralis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_438/SAMN06173342.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_438/SAMN06173342.contigs.fa.gz
SAMN02356056	Paraburkholderia sp. SOS3	99.886	1926494	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. SOS3	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_279/SAMN02356056.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_279/SAMN02356056.contigs.fa.gz
SAMEA2564049	Dichelobacter nodosus	99.89	870	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Dichelobacter	Dichelobacter nodosus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_131/SAMEA2564049.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_131/SAMEA2564049.contigs.fa.gz
SAMN00120582	Rothia dentocariosa	99.89	2047	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00120582.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00120582.contigs.fa.gz
SAMN03948578	Proteus mirabilis	99.891	584	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_344/SAMN03948578.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_344/SAMN03948578.contigs.fa.gz
SAMN00713585	Weeksella virosa	99.891	1014	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Weeksella	Weeksella virosa	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713585.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713585.contigs.fa.gz
SAMN05443635	Roseobacter denitrificans	99.892	2434	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	Roseobacter denitrificans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05443635.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05443635.contigs.fa.gz
SAMN00016989	Olsenella uli	99.893	133926	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella uli	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00016989.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00016989.contigs.fa.gz
SAMN00713594	Sphingobacterium sp. 21	99.896	743722	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium sp. 21	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713594.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00713594.contigs.fa.gz
SAMN04216070	Ralstonia solanacearum	99.899	305	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_351/SAMN04216070.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_351/SAMN04216070.contigs.fa.gz
SAMN08886392	Prochlorococcus marinus	99.9	1219	Cyanobacteria		Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_568/SAMN08886392.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_568/SAMN08886392.contigs.fa.gz
SAMN02232062	Thiocystis violascens	99.903	73141	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232062.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232062.contigs.fa.gz
SAMN09075502	Bradymonas sediminis	99.903	1548548	Proteobacteria	Deltaproteobacteria	Bradymonadales	Bradymonadaceae	Bradymonas	Bradymonas sediminis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09075502.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09075502.contigs.fa.gz
SAMN01797750	Stanieria cyanosphaera	99.905	102116	Cyanobacteria		Pleurocapsales	Dermocarpellaceae	Stanieria	Stanieria cyanosphaera	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797750.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797750.contigs.fa.gz
SAMN00792205	Porphyromonas gingivalis	99.906	837	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gingivalis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00792205.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00792205.contigs.fa.gz
SAMN07640751	Sinorhizobium meliloti	99.908	382	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_502/SAMN07640751.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_502/SAMN07640751.contigs.fa.gz
SAMN02261389	Desulfitobacterium dehalogenans	99.908	36854	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium dehalogenans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261389.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261389.contigs.fa.gz
SAMN00001487	Rhodococcus hoagii	99.908	43767	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus hoagii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00001487.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00001487.contigs.fa.gz
SAMN06265361	Laceyella sp. FBKL4.010	99.909	37482	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Laceyella	Laceyella sacchari	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06265361.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06265361.contigs.fa.gz
SAMN06197299	Thiomonas intermedia	99.912	926	Proteobacteria	Betaproteobacteria	Burkholderiales		Thiomonas	Thiomonas intermedia	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_439/SAMN06197299.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_439/SAMN06197299.contigs.fa.gz
SAMN07428365	Caulobacter vibrioides	99.912	155892	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_488/SAMN07428365.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_488/SAMN07428365.contigs.fa.gz
SAMN07680478	Aminobacter sp. MSH1	99.913	374606	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	Aminobacter sp. MSH1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_507/SAMN07680478.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_507/SAMN07680478.contigs.fa.gz
SAMEA1410955	Actinobacillus pleuropneumoniae	99.914	715	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus pleuropneumoniae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_058/SAMEA1410955.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_058/SAMEA1410955.contigs.fa.gz
SAMN05444282	Bacteroides ovatus	99.915	28116	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444282.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444282.contigs.fa.gz
SAMN03862123	Xylella fastidiosa	99.918	2371	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xylella	Xylella fastidiosa	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_343/SAMN03862123.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_343/SAMN03862123.contigs.fa.gz
SAMN00113373	Hippea maritima	99.918	84405	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Hippea	Hippea maritima	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00113373.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00113373.contigs.fa.gz
SAMN00103051	Scardovia inopinata	99.92	78259	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia inopinata	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00103051.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00103051.contigs.fa.gz
SAMN00778807	Halanaerobium hydrogeniformans	99.922	656519	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium hydrogeniformans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778807.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778807.contigs.fa.gz
SAMN02745192	Prevotella ruminicola	99.924	839	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella ruminicola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745192.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745192.contigs.fa.gz
SAMEA103973228	Tropheryma whipplei	99.924	2039	Actinobacteria	Actinobacteria	Micrococcales		Tropheryma	Tropheryma whipplei	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_019/SAMEA103973228.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_019/SAMEA103973228.contigs.fa.gz
SAMN02261424	Desulfosporosinus orientis	99.925	1563	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus orientis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261424.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261424.contigs.fa.gz
SAMN08769559	Frischella perrara	99.925	1267021	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Frischella	Frischella perrara	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769559.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769559.contigs.fa.gz
SAMEA1931619	Moritella viscosa	99.926	80854	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella viscosa	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_083/SAMEA1931619.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_083/SAMEA1931619.contigs.fa.gz
SAMN02745946	Vogesella sp. LIG4	99.927	1192162	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Vogesella	Vogesella sp. LIG4	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745946.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745946.contigs.fa.gz
SAMN02261370	Bernardetia litoralis	99.929	999	Bacteroidetes	Cytophagia	Cytophagales	Bernardetiaceae	Bernardetia	Bernardetia litoralis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261370.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261370.contigs.fa.gz
SAMN00016993	Acetohalobium arabaticum	99.929	28187	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium	Acetohalobium arabaticum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00016993.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00016993.contigs.fa.gz
SAMN02744704	Candidatus Desulforudis audaxviator	99.929	471827	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Candidatus Desulforudis	Candidatus Desulforudis audaxviator	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744704.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02744704.contigs.fa.gz
SAMN00103628	Rubinisphaera brasiliensis	99.931	119	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera brasiliensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00103628.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00103628.contigs.fa.gz
SAMN02745783	Pseudothermotoga hypogea	99.932	57487	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga hypogea	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745783.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745783.contigs.fa.gz
SAMN02745151	Anaerotignum propionicum	99.933	28446	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum propionicum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745151.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_293/SAMN02745151.contigs.fa.gz
SAMN02256535	Mucilaginibacter paludis	99.933	423351	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter paludis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256535.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256535.contigs.fa.gz
SAMN02261366	Ornithobacterium rhinotracheale	99.935	28251	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Ornithobacterium	Ornithobacterium rhinotracheale	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261366.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261366.contigs.fa.gz
SAMN08125748	Olleya sp. Bg11-27	99.938	2058135	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya sp. Bg11-27	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125748.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125748.contigs.fa.gz
SAMN02261381	Desulfobacter postgatei	99.939	2293	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	Desulfobacter postgatei	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261381.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261381.contigs.fa.gz
SAMN02261327	Calothrix parietina	99.939	32054	Cyanobacteria		Nostocales	Calotrichaceae	Calothrix	Calothrix parietina	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261327.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_276/SAMN02261327.contigs.fa.gz
SAMEA2747190	Bifidobacterium longum	99.939	216816	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_143/SAMEA2747190.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_143/SAMEA2747190.contigs.fa.gz
SAMN08769570	Gilliamella apicola	99.94	1196095	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella apicola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769570.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769570.contigs.fa.gz
SAMD00022941	Bradyrhizobium diazoefficiens	99.942	1355477	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium diazoefficiens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_001/SAMD00022941.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_001/SAMD00022941.contigs.fa.gz
SAMN08895444	Aerococcus urinae	99.944	1376	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus urinae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_569/SAMN08895444.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_569/SAMN08895444.contigs.fa.gz
SAMN09809089	[Haemophilus] ducreyi	99.946	730	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	[Haemophilus] ducreyi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_627/SAMN09809089.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_627/SAMN09809089.contigs.fa.gz
SAMN00013395	Granulicella tundricola	99.946	940615	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	Granulicella tundricola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00013395.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00013395.contigs.fa.gz
SAMN03372475	Spongiibacter sp. IMCC21906	99.946	1620392	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacter	Spongiibacter sp. IMCC21906	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03372475.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03372475.contigs.fa.gz
SAMN00002601	Meiothermus ruber	99.947	277	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus ruber	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00002601.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00002601.contigs.fa.gz
SAMEA1889257	Paenibacillus larvae	99.948	1464	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus larvae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_079/SAMEA1889257.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_079/SAMEA1889257.contigs.fa.gz
SAMN01797746	Microcoleus sp. PCC 7113	99.948	1173027	Cyanobacteria		Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus sp. PCC 7113	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797746.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797746.contigs.fa.gz
